Unnamed: 0,title,cluster,PC1,PC2
3400.0,Interior Design Masters,0.0,-39.70732544771425,-124.14704714830211
3401.0,Little Baby Bum: Nursery Rhyme Friends,0.0,-39.70474570430552,-124.14453172007862
3402.0,"Love, Surreal and Odd",1.0,-39.321262396207615,-124.1446750334045
3403.0,Mighty Little Bheem: Diwali,0.0,-39.70687981712099,-124.14688740836873
3404.0,MONKART,0.0,-39.70603810715376,-124.1508013302429
3405.0,Seventeen,1.0,-39.301525468042456,-124.13593500617979
3406.0,Spirit Riding Free: Pony Tales,0.0,-39.69983756506913,-124.14496727409008
3407.0,Tatu,1.0,-39.29748725363184,-124.14315490208378
3408.0,Tell Me Who I Am,1.0,-39.358751255641046,-124.1392949440795
3409.0,The Laundromat,1.0,-39.31710606172588,-124.13916537061428
3410.0,Toon,0.0,-39.698773435516976,-124.15076055958227
3411.0,Up North,1.0,-39.307595853859745,-124.14081370638999
3412.0,Upstarts,1.0,-39.25408226059083,-124.13790781825472
3413.0,Verses of Love 2,1.0,-39.199183846144294,-124.14080644774872
3414.0,Chosen,0.0,-39.686890502787364,-125.14274654829714
3415.0,THE UNLISTED,0.0,-39.690147794490436,-125.14040526178124
3416.0,Another Miss Oh,0.0,-39.674315967316986,-126.15115475666082
3417.0,Ghosts of Sugar Land,0.0,-39.5834099317174,-126.13962214693751
3418.0,League of Legends Origins,1.0,-39.36126464383991,-126.13604666051187
3419.0,Park Na-rae: Glamour Warning,1.0,-39.42134378942349,-126.13362735683364
3420.0,Second 20s,0.0,-39.675360057987966,-126.15511538493456
3421.0,Sinister 2,1.0,-39.2801571051412,-126.14968695357314
3422.0,The Game Changers,1.0,-39.32790564197685,-126.13724284868533
3423.0,Black Money Love,0.0,-39.65583212964589,-127.15517339657019
3424.0,"Martin Matte: La vie, la mort...eh la la..!",1.0,-39.39610750669385,-128.12931058252235
3425.0,Street Flow,1.0,-39.24375603460678,-129.126138707796
3426.0,The Lies Within,0.0,-39.63386532334375,-129.1343488622229
3427.0,Bygones Be Bygones,1.0,-39.17739033939156,-131.12822368515762
3428.0,El Camino: A Breaking Bad Movie,1.0,-39.106179760853564,-131.12098153903992
3429.0,Fractured,1.0,-39.19559212657129,-131.12201711095628
3430.0,Insatiable,0.0,-39.59488204103553,-131.12928625435023
3431.0,The Bling Lagosians,1.0,-39.20223209690863,-131.1213945493432
3432.0,The Forest of Love,1.0,-38.994542297295695,-131.12037607349063
3433.0,The Hook Up Plan,0.0,-39.59667980170178,-131.1247508251928
3434.0,The Influence,1.0,-39.18658707480208,-131.12272791352396
3435.0,Beyblade Burst Turbo,0.0,-39.58616942661754,-132.12865911463618
3436.0,GEN HOSHINO STADIUM TOUR “POP VIRUS”,1.0,-38.97303634720411,-132.1146493726024
3437.0,Ultramarine Magmell,0.0,-39.58566285514468,-132.1266153918909
3438.0,After,1.0,-39.14216943171703,-133.1180276665992
3439.0,Home Is Where the Killer Is,1.0,-39.22055699457688,-133.11901269628083
3440.0,Rhythm + Flow,0.0,-39.56767005161666,-133.12491964594324
3441.0,Deon Cole: Cole Hearted,1.0,-39.271131779123685,-134.11587701146314
3442.0,The Spooky Tale of Captain Underpants Hack-a-ween,0.0,-39.367991661189166,-134.1209597441999
3443.0,Love for Sale,1.0,-39.11861439702172,-136.110651901304
3444.0,Legend Quest: Masters of Myth,0.0,-39.50660601076057,-137.11249664021508
3445.0,My Country: The New Age,0.0,-39.51071602395647,-137.11623903843392
3446.0,Noblemen,1.0,-39.06699393081205,-137.11005025402417
3447.0,A Plastic Ocean,1.0,-39.089391943613364,-138.11788060155396
3448.0,Brother in Love,1.0,-39.0491064455604,-138.10466990586917
3449.0,Creeped Out,0.0,-39.493390941768894,-138.11024003403608
3450.0,In the Tall Grass,1.0,-39.084760517265906,-138.10296285134143
3451.0,Kids on the Block,1.0,-39.08654865381016,-138.1072140989024
3452.0,Peaky Blinders,0.0,-39.47769210736155,-138.1138705279974
3453.0,Raising Dion,0.0,-39.49442950016273,-138.11237720265805
3454.0,Rotten,0.0,-39.487084282077014,-138.11310570694926
3455.0,Super Monsters,0.0,-39.487911277999466,-138.11196248397533
3456.0,Super Monsters: Vida's First Halloween,0.0,-39.39636951797956,-138.11391416553323
3457.0,Seis Manos,0.0,-39.47814606999735,-139.11070013320972
3458.0,Living Undocumented,0.0,-39.46087722335921,-140.10789028250957
3459.0,Ready to Mingle,1.0,-39.064936504369676,-140.10094158768135
3460.0,Salam - The First ****** Nobel Laureate,1.0,-39.15871531027953,-140.10890428638817
3461.0,Cheese in the Trap,0.0,-39.4485735571339,-141.1177903734461
3462.0,Chicago Typewriter,0.0,-39.449454701097864,-141.11403883903577
3463.0,College Romance,0.0,-39.443185958503534,-141.11295832995805
3464.0,Engineering Girls,0.0,-39.443734234219214,-141.11147058860183
3465.0,First Kiss,1.0,-39.084620419473865,-141.1028524445264
3466.0,Girls Hostel,0.0,-39.4422747196882,-141.11133685536095
3467.0,Inmates,0.0,-39.44285309025525,-141.11522212301216
3468.0,Limitless,1.0,-39.205717950167156,-141.11255470961467
3469.0,Little Baby Bum: Go Buster,1.0,-39.21769429814701,-141.10311904247064
3470.0,Miniforce X,0.0,-39.44818479182229,-141.1103070068725
3471.0,Nikki Glaser: Bangin’,1.0,-39.18868815905261,-141.100592476658
3472.0,Rugrats in Paris: The Movie,1.0,-39.12689209969993,-141.11046448659417
3473.0,The K2,0.0,-39.4485735571339,-141.1177903734461
3474.0,The Liar and His Lover,0.0,-39.45041731841534,-141.11414338596748
3475.0,The Rugrats Movie,1.0,-39.120091359140154,-141.1104462233741
3476.0,The Squid and the Whale,1.0,-39.11610537772317,-141.1113133297859
3477.0,Gotham,0.0,-39.8678760785353,-112.17888594271508
3478.0,Mo Gilligan: Momentum,1.0,-39.626479141325035,-112.17212230751547
3479.0,Cultivating the Seas: History and Future of the Full-Cycle Cultured Kindai Tuna,0.0,-39.675854439044365,-114.16883641231026
3480.0,TUNA GIRL,1.0,-39.49514814698091,-114.16965701487754
3481.0,Bard of Blood,0.0,-39.835619568993785,-115.17282076535446
3482.0,Deliha 2,1.0,-39.43316133624634,-115.16845367754092
3483.0,El Marginal,0.0,-39.83527500331272,-115.170484926505
3484.0,In the Shadow of the Moon,1.0,-39.37314469769039,-115.16305243716866
3485.0,Sturgill Simpson Presents Sound & Fury,0.0,-39.66847021191037,-115.16877172052216
3486.0,Malaal,1.0,-39.29127546615062,-116.16209740337582
3487.0,The Grandmaster,1.0,-39.38456882442765,-116.18221890443598
3488.0,The Inmate,0.0,-39.82287490301818,-116.17252031719414
3489.0,Abstract: The Art of Design,0.0,-39.806693535247945,-117.16685336469502
3490.0,Birders,0.0,-39.654068199391446,-117.162145579179
3491.0,Glitch,0.0,-39.79976711571367,-117.1644505588223
3492.0,Oh! Baby (Malayalam),1.0,-39.22901077449311,-117.15585455811733
3493.0,Oh! Baby (Tamil),1.0,-39.22901077449311,-117.15585455811733
3494.0,Inside Man: Most Wanted,1.0,-39.36938551540873,-118.15984700418431
3495.0,Jeff Dunham: Beside Himself,1.0,-39.56034739729108,-118.15979340078322
3496.0,Manmadhudu 2,1.0,-39.168138603941905,-119.15367446931597
3497.0,Under the Eiffel Tower,1.0,-39.42929044372206,-119.16085813560187
3498.0,Do Paise Ki Dhoop Chaar Aane Ki Baarish,1.0,-39.26737082895155,-120.1921878679275
3499.0,Vagabond,0.0,-39.75040384580088,-121.15918015822793
3500.0,Between Two Ferns: The Movie,1.0,-39.401159804642084,-122.15126112721157
3501.0,Criminal: France,0.0,-39.73704875821228,-122.15445237616804
3502.0,Criminal: Germany,0.0,-39.7346004135111,-122.15665748422832
3503.0,Criminal: Spain,0.0,-39.73520633088832,-122.15665583627109
3504.0,Fastest Car,0.0,-39.72942701301601,-122.15681485260274
3505.0,Inside Bill's Brain: Decoding Bill Gates,0.0,-39.734589453332,-122.15652886244202
3506.0,The Hockey Girls,0.0,-39.7320683294937,-122.15492033614956
3507.0,Travel Mates 2,1.0,-39.28832666211281,-122.15189778236235
3508.0,True: Tricky Treat Day,0.0,-39.638230968341574,-122.15634868178014
3509.0,Kabir Singh,1.0,-39.03236388525515,-123.14379446394426
3510.0,When the Camellia Blooms,0.0,-39.70800788849304,-124.15192421567777
3511.0,Avengement,1.0,-39.33437304129392,-125.14471579570585
3512.0,Sebastian Maniscalco: What's Wrong with People?,1.0,-39.37653064609615,-125.16923725552512
3513.0,Los Tigres del Norte at Folsom Prison,1.0,-39.40368662950795,-127.14307253672553
3514.0,Steal a Pencil for Me,1.0,-39.271854650378124,-127.1891044071283
3515.0,Surviving R. Kelly,0.0,-39.65932129945545,-127.14692837134302
3516.0,Oh! Baby,1.0,-39.013820319202296,-128.13363347750726
3517.0,The Crystal Calls Making the Dark Crystal: Age of Resistance,1.0,-39.31089095795493,-128.13698454070848
3518.0,"Hello, Privilege. It's Me, Chelsea",1.0,-39.36606812537846,-129.13750049350486
3519.0,Kabaneri of the Iron Fortress: The Battle of Unato,0.0,-39.627804333074714,-129.1418462945395
3520.0,Locked on You,1.0,-39.20780827667669,-129.13682234142064
3521.0,Marianne,0.0,-39.62672697291889,-129.139232978709
3522.0,Shanghai Fortress,1.0,-39.19964478091896,-129.13213389011742
3523.0,Tall Girl,1.0,-39.217571213956894,-129.1343866122399
3524.0,Top Boy,0.0,-39.631794050451575,-129.14041631057077
3525.0,Unbelievable,0.0,-39.6274810035399,-129.14084708866022
3526.0,The I-Land,0.0,-39.61375359074047,-130.14066195052862
3527.0,"The Mind, Explained",0.0,-39.613166709429045,-130.13862300800034
3528.0,Bill Burr: Paper Tiger,1.0,-39.311444545693234,-132.1291906754918
3529.0,Evelyn,1.0,-39.19458825917308,-132.12617055279028
3530.0,Article 15,1.0,-39.01837176306875,-136.1192967759297
3531.0,Care of Kancharapalem,1.0,-38.94831842589301,-136.1211158011814
3532.0,Ee Nagaraniki Emaindi,1.0,-38.98784959412937,-136.12127248240512
3533.0,Kill Me If You Dare,1.0,-39.119823736251234,-136.117332447836
3534.0,The Spy,0.0,-39.522894512493174,-136.12395582788724
3535.0,American Factory: A Conversation with the Obamas,0.0,-39.46282378921233,-137.12310627751697
3536.0,Saawan,1.0,-38.97702879641362,-138.12286062351825
3537.0,Watchman,1.0,-39.115730750106835,-138.11512418922175
3538.0,Elena,1.0,-39.11000320059965,-141.13187878582886
3539.0,Loo Loo Kids: Johny & Friends Musical Adventures,0.0,-39.44643564609874,-141.1239685925086
3540.0,Moving Art,0.0,-39.43547029768222,-141.1174172027462
3541.0,Naruto,0.0,-39.408606804411015,-141.16213282194923
3542.0,Olmo & the Seagull,1.0,-39.10957955628424,-141.1256596913421
3543.0,Serial Killer with Piers Morgan,0.0,-39.44346318748552,-141.1184923889104
3544.0,Spookley the Square Pumpkin,0.0,-39.25219409843668,-141.12253203160824
3545.0,Uncle Naji in UAE,1.0,-39.06391139114456,-141.10892123031027
3546.0,Luo Bao Bei,0.0,-39.90311164337619,-111.1929250073631
3547.0,Back to School,1.0,-39.54901369356074,-112.1790979538685
3548.0,Feo pero sabroso,1.0,-39.517886636225484,-112.18560296942402
3549.0,Mi amigo Alexis,1.0,-39.47804767348045,-112.17943641627383
3550.0,Styling Hollywood,0.0,-39.8875973602576,-112.18489902066142
3551.0,The Dark Crystal: Age of Resistance,0.0,-39.88648223974334,-112.18989139008002
3552.0,The Good Bandit,0.0,-39.88344703329327,-112.19153718422689
3553.0,True and the Rainbow Kingdom,0.0,-39.875788262492584,-112.18661565409803
3554.0,Unbridled,1.0,-39.48016348981063,-112.18159781352128
3555.0,Falling Inn Love,1.0,-39.47802729175915,-113.17762802753323
3556.0,Kardec,1.0,-39.43415070915687,-113.17438559294004
3557.0,Travis Scott: Look Mom I Can Fly,1.0,-39.51353226465499,-114.17645058336436
3558.0,Million Pound Menu,0.0,-39.83460643985889,-115.18149075533017
3559.0,Dave Chappelle: Sticks & Stones,1.0,-39.55773561081492,-116.17109758539266
3560.0,Drink Drank Drunk,1.0,-39.41996283060839,-118.17687103302082
3561.0,13 Reasons Why: Beyond the Reasons,0.0,-39.77157785175053,-119.17204503461502
3562.0,HERO MASK,0.0,-39.77830929619703,-119.16873929910616
3563.0,Kaake Da Viyah,1.0,-39.24516474724051,-119.16253972635107
3564.0,Marriage Palace,1.0,-39.2369034952656,-119.16723650987757
3565.0,Mayday Life,1.0,-39.30301905914907,-119.16078525921283
3566.0,Saavat,1.0,-39.30395355530954,-119.1646498981826
3567.0,American Factory,1.0,-39.3096740662597,-121.16008078784918
3568.0,Game Over (Hindi Version),1.0,-39.355872213472864,-121.15785776188932
3569.0,Game Over (Tamil Version),1.0,-39.35341851437877,-121.15577422445645
3570.0,Game Over (Telugu Version),1.0,-39.355872213472864,-121.15785776188932
3571.0,Hyperdrive,0.0,-39.750227156770435,-121.16676907794908
3572.0,The Girl Allergic to Wi-Fi,1.0,-39.32593817698396,-121.16333593066645
3573.0,Our Planet - Behind The Scenes,1.0,-39.4778803221991,-122.15991692059153
3574.0,Simon Amstell: Set Free,0.0,-39.521070841807834,-122.15784466990013
3575.0,45 rpm,0.0,-39.66961030775217,-126.15235160335753
3576.0,Apache: The Life of Carlos Tevez,0.0,-39.67502005940095,-126.1533305773656
3577.0,Better Than Us,0.0,-39.672204298000075,-126.15401382267353
3578.0,Diagnosis,0.0,-39.67264565005398,-126.1549144399953
3579.0,Green Frontier,0.0,-39.67183837542707,-126.15645040454365
3580.0,Invader Zim: Enter the Florpus,1.0,-39.38145744276446,-126.15149519477856
3581.0,MINDHUNTER,0.0,-39.6679309520423,-126.1540949325152
3582.0,Selfless,1.0,-39.19968109321107,-126.16186088362464
3583.0,Sextuplets,1.0,-39.273704273607635,-126.14877038310618
3584.0,Super Monsters Back to School,0.0,-39.576287165063555,-126.15473425933342
3585.0,The King's Avatar,0.0,-39.66997325475391,-126.15301217321152
3586.0,The Little Switzerland,1.0,-39.32575751097089,-126.14820691571566
3587.0,Victim Number 8,0.0,-39.669575034076615,-126.15774450899377
3588.0,Cannon Busters,0.0,-39.65741036667865,-127.1515587691912
3589.0,Sacred Games,0.0,-39.65204323151624,-127.15372585535798
3590.0,Til Death Do Us Part,0.0,-39.65604151979556,-127.15314336049124
3591.0,Whindersson Nunes: Adult,1.0,-39.38089297180755,-127.143039900335
3592.0,Happy Jail,0.0,-39.64464325905486,-128.1501190477091
3593.0,Uyare,1.0,-39.163236000808844,-128.14481744568425
3594.0,90 ML,1.0,-39.13035873503569,-129.14069548765687
3595.0,Calum von Moger: Unbroken,1.0,-39.25302023333945,-129.14100669260438
3596.0,Hasta los dientes,1.0,-39.1857340959438,-129.14242804533126
3597.0,Knightfall,0.0,-39.624016922893084,-129.148968839099
3598.0,DC Super Hero Girls,0.0,-39.6102725246295,-130.14627874077894
3599.0,Colin Quinn: Red State Blue State,1.0,-39.30336974856992,-133.13134714196468
3600.0,GLOW,0.0,-39.55759194693378,-133.14124062332837
3601.0,IZombie,0.0,-39.55140357664237,-133.13844179666734
3602.0,Jaoon Kahan Bata Ae Dil,1.0,-39.13229305642781,-133.13755942114733
3603.0,Rocko's Modern Life: Static Cling,0.0,-39.379321927933425,-133.13529870519352
3604.0,Sintonia,0.0,-39.56914209438656,-133.135834336403
3605.0,The Family,0.0,-39.56658249625617,-133.13844400855766
3606.0,Bad Guys,0.0,-39.549180291296516,-134.15638329093332
3607.0,Dollar,0.0,-39.5495143292333,-134.13578814972857
3608.0,Jane The Virgin,0.0,-39.53835662458944,-134.13848445457154
3609.0,Let's Eat 2,0.0,-39.54922146310754,-134.1483047872564
3610.0,Let’s Eat,0.0,-39.550672780821465,-134.15949415579348
3611.0,Misaeng,0.0,-39.54634439044004,-134.15481969167922
3612.0,Oh My Ghost,0.0,-39.549547216796974,-134.1516774461777
3613.0,Reply 1994,0.0,-39.54866607283301,-134.15542898058803
3614.0,Reply 1997,0.0,-39.54690378490506,-134.16293204940868
3615.0,Wu Assassins,0.0,-39.55096420528499,-134.13841580320508
3616.0,Badla,1.0,-39.064676636898625,-135.12802051980663
3617.0,Theo Von: No Offense,1.0,-39.26274628201283,-135.13976193635278
3618.0,Crazy Beautiful You,1.0,-39.056996393862576,-136.1385529226888
3619.0,I'm Brent Morin,1.0,-39.24668729506099,-136.14127523895792
3620.0,Jim Jefferies : BARE,1.0,-39.20613734969032,-136.14438829364937
3621.0,Screwball,1.0,-39.09829162677236,-136.12832442871562
3622.0,Sebastian Maniscalco: Why Would You Do That,1.0,-39.26343595958763,-136.13777909643514
3623.0,Enter the Anime,1.0,-39.26494510969925,-137.1247608632685
3624.0,No Good Nick,0.0,-39.50401895054196,-137.13089091478597
3625.0,No One Will Ever Know,1.0,-39.091412412586656,-137.13042593488927
3626.0,Misfit,1.0,-39.14857252386396,-139.1283076500017
3627.0,Basketball or Nothing,0.0,-39.46075193694287,-140.1243686742091
3628.0,Léa & I,1.0,-39.12424093242646,-140.117095740353
3629.0,Otherhood,1.0,-39.0522317942797,-140.11834677055464
3630.0,Uriyadi 2,1.0,-38.99300252537642,-140.11815020793742
3631.0,Manu,1.0,-38.73511393731295,-141.11539330253703
3632.0,Sleepless Society: Nyctophobia,0.0,-39.443252918373794,-141.11779383501775
3633.0,The Letdown,0.0,-39.89358677192193,-111.19214752982708
3634.0,The Red Sea Diving Resort,1.0,-39.378519559529295,-111.18659905625267
3635.0,Whitney Cummings: Can I Touch It?,1.0,-39.64671494633837,-112.18592635658797
3636.0,Twelve Forever,0.0,-39.86889896776662,-113.19186653904276
3637.0,Boi,1.0,-39.374982315730925,-116.1801625808483
3638.0,Eerie,1.0,-39.41857771243386,-116.17721908003935
3639.0,Girls With Balls,1.0,-39.516018370032356,-116.17819395889936
3640.0,My First First Love,0.0,-39.822998889602246,-116.18444323169577
3641.0,The Son,1.0,-39.45080385429257,-116.17706899663841
3642.0,Another Life,0.0,-39.80778795062637,-117.18197340277132
3643.0,The Great Hack,1.0,-39.336182408699145,-118.17366950228794
3644.0,Beat Bugs,0.0,-39.73713760468468,-121.17683379338177
3645.0,D.L. Hughley: Contrarian,1.0,-39.51146786171042,-121.17150724932614
3646.0,Demetri Martin: The Overthinker,1.0,-39.51940162199176,-121.17163494526991
3647.0,The Beast Stalker,1.0,-39.29812962147356,-121.20858504078177
3648.0,The Midas Touch,1.0,-39.34867739221727,-121.1885754516424
3649.0,The Twins Effect II,1.0,-39.32168379992089,-121.17428158410848
3650.0,Twins Mission,1.0,-39.325433551785245,-121.20792922907242
3651.0,Sexy Central,0.0,-39.72877400025424,-122.16844033441083
3652.0,"¡Ay, mi madre!",1.0,-39.3898930093113,-123.16257935576482
3653.0,Comedians in Cars Getting Coffee,0.0,-39.69766953538447,-123.16890508193372
3654.0,The Epic Tales of Captain Underpants,0.0,-39.71049471182362,-123.16951735848444
3655.0,Typewriter,0.0,-39.71455264054765,-123.17072247135198
3656.0,Rookie Historian Goo Hae-Ryung,0.0,-39.705543025839965,-124.16660122522597
3657.0,Secret Obsession,1.0,-39.307998728423044,-124.16003703772225
3658.0,Mauli,1.0,-39.139850530742926,-125.16046321585291
3659.0,Pinky Malinky,0.0,-39.68013902584788,-125.16504089487402
3660.0,Unrequited Love,0.0,-39.68671492700978,-125.16205133220919
3661.0,Bogda,1.0,-39.02583176290343,-126.15780688059158
3662.0,"Frankenstein’s Monster’s Monster, Frankenstein",0.0,-39.54221969184662,-126.16045054996859
3663.0,Angel Beats!,0.0,-39.65088709774615,-127.19369042186396
3664.0,Anohana: The Flower We Saw That Day,0.0,-39.64964153270438,-127.19000118523022
3665.0,God Eater,0.0,-39.65433020024853,-127.1748282028806
3666.0,GRANBLUE FANTASY the Animation,0.0,-39.657055105493946,-127.16742968099165
3667.0,3Below: Tales of Arcadia,0.0,-39.60935445156948,-130.15519060665912
3668.0,4L,1.0,-39.18634221073443,-130.1453031482362
3669.0,Bonus Family,0.0,-39.60176418465057,-130.1526691042043
3670.0,Cities of Last Things,1.0,-39.181256385928286,-130.1477013655133
3671.0,Extreme Engagement,0.0,-39.61346852759369,-130.15150956458953
3672.0,Kidnapping Stella,1.0,-39.24697472628765,-130.14710960940832
3673.0,One Spring Night,0.0,-39.614475967912746,-130.15317183439473
3674.0,PILI Fantasy: War of Dragons,0.0,-39.61455674398812,-130.15153471275994
3675.0,Point Blank,1.0,-39.26072416540057,-130.14836241535315
3676.0,The Milk System,1.0,-39.242856364618014,-130.1513079515397
3677.0,True Tunes,0.0,-39.61357048820413,-130.1520115486831
3678.0,Parchís: the Documentary,1.0,-39.17183842511328,-131.14467276376297
3679.0,Aziz Ansari: RIGHT NOW,1.0,-39.30244672883528,-133.1404499974501
3680.0,Free Rein,0.0,-39.51074654488216,-136.13913329547864
3681.0,"River, el más grande siempre",1.0,-39.08443241010791,-137.12974822766762
3682.0,The Legend of White Snake,0.0,-39.50458081115534,-137.1351925505467
3683.0,Cristina,0.0,-39.32545648209433,-138.14509331319778
3684.0,Kakegurui,0.0,-39.48678557906829,-138.13401363493998
3685.0,Stranger Things,0.0,-39.48289715486883,-138.13540646698155
3686.0,The Last Czars,0.0,-39.472982799861335,-139.1338713006593
3687.0,Yummy Mummies,0.0,-39.47106235243927,-139.1298670156785
3688.0,Bangkok Love Stories: Objects of Affection,0.0,-39.458692414099986,-140.12584934124652
3689.0,Bangkok Love Stories: Plead,0.0,-39.458692414099986,-140.12584934124652
3690.0,Designated Survivor: 60 Days,0.0,-39.46037585564109,-140.13018022743387
3691.0,DreamWorks Kung Fu Panda Awesome Secrets,0.0,-39.43505835131151,-141.1700503977192
3692.0,Hatchimals | Adventures in Hatchtopia,0.0,-39.44003395731911,-141.13298828186709
3693.0,Katherine Ryan: Glitter Room,1.0,-39.17705710479165,-141.12248029503655
3694.0,Molang,0.0,-39.44241114413708,-141.14247602738033
3695.0,Rabbids Invasion,0.0,-39.44539989292855,-141.13127771065513
3696.0,Record of Grancrest War,0.0,-39.442558595675315,-141.13202926051326
3697.0,War Against Women,1.0,-39.189945599828775,-141.14360453963673
3698.0,Inhuman Kiss,1.0,-39.39462646481323,-112.1905787658955
3699.0,Romeo Akbar Walter,1.0,-39.31739785318223,-112.19421737989029
3700.0,Scare Tactics,0.0,-39.87330534534028,-112.23027998150914
3701.0,Super Deluxe,1.0,-39.16030324451343,-113.18758702314427
3702.0,Dope,0.0,-39.84500220403679,-114.19791320318929
3703.0,El testigo,1.0,-39.556215019614946,-114.19405073567378
3704.0,Exhibit A,0.0,-39.85052352382876,-114.19765042731837
3705.0,Instant Hotel,0.0,-39.849275995809464,-114.19316131558284
3706.0,La Leyenda del Diamante,1.0,-39.4993564281255,-114.19739825403485
3707.0,Motown Magic,0.0,-39.85223601615285,-114.19590856573912
3708.0,Paquita Salas,0.0,-39.8430699283551,-114.19752572771166
3709.0,ANIMA,0.0,-39.77294420692277,-115.19213716477142
3710.0,Answer for Heaven,0.0,-39.83876068078445,-115.19333413872899
3711.0,Daniel Sosa: Maleducado,1.0,-39.61224556457415,-115.18728053974458
3712.0,Hikaru Utada Laughter in the Dark Tour 2018,1.0,-39.26019229562763,-116.18648969307478
3713.0,Kahaani,1.0,-39.326811878484655,-116.21373556110943
3714.0,Unbroken,1.0,-39.38236001189179,-116.18528644282769
3715.0,Mike Epps: Only One Mike,1.0,-39.551993545595984,-117.18372790705132
3716.0,Forest of Piano,0.0,-39.78925605152802,-118.18724080828838
3717.0,Triple Threat,1.0,-39.37294456279922,-120.17486050735809
3718.0,Blood Will Tell,1.0,-39.29234718731023,-121.17128876135098
3719.0,Bolívar,0.0,-39.74338952813019,-121.18084828581634
3720.0,EVANGELION: DEATH (TRUE)²,1.0,-39.46590855512184,-121.18510725631091
3721.0,Girls Incarcerated,0.0,-39.73981135896621,-121.18119459928927
3722.0,Go! Live Your Way,0.0,-39.7461585921601,-121.18029424563834
3723.0,Magi: The Labyrinth of Magic,0.0,-39.73651042414564,-121.20282622547131
3724.0,Neon Genesis Evangelion,0.0,-39.74400188014219,-121.18788393580186
3725.0,Shooter,0.0,-39.736556048617174,-121.18484569500805
3726.0,The Casketeers,0.0,-39.74265182472302,-121.17899373409858
3727.0,The Confession Tapes,0.0,-39.742724183262375,-121.18230942852472
3728.0,The End of Evangelion,1.0,-39.39450471258979,-121.18395799281694
3729.0,Rakkhosh,1.0,-39.2646255935438,-122.17159529072288
3730.0,The Wolf's Call,1.0,-39.26871143235255,-122.17040835511057
3731.0,Beats,1.0,-39.27291403075304,-123.16856950847308
3732.0,The Edge of Democracy,1.0,-39.22942621039227,-123.16435100493686
3733.0,Adam Devine: Best Time of Our Lives,1.0,-39.461616165243576,-124.1683156763024
3734.0,Cop Car,1.0,-39.30966698471915,-126.178230055451
3735.0,Right Here Right Now,1.0,-39.29987041198755,-126.16624163420512
3736.0,Fate/Zero,0.0,-39.64456222225445,-127.19314836905039
3737.0,Kill la Kill,0.0,-39.65029139032306,-127.18570914820161
3738.0,Life Overtakes Me,0.0,-39.49664193734479,-127.16344071333971
3739.0,Luckee,1.0,-39.19871321159058,-127.161270809558
3740.0,Pihu,1.0,-39.29025744872828,-127.16696033091229
3741.0,Puella Magi Madoka Magica,0.0,-39.649573193066104,-127.19717284529602
3742.0,Somewhere Only We Know,0.0,-39.65416956894474,-127.1673695128573
3743.0,The Alcàsser Murders,0.0,-39.65317760339394,-127.16776154439218
3744.0,Unit 42,0.0,-39.65643828292377,-127.17287672143823
3745.0,Awake: The Million Dollar Game,0.0,-39.641517393202264,-128.16577846486084
3746.0,Black Spot,0.0,-39.63706675992768,-128.16243489328636
3747.0,DJ Cinderella,1.0,-39.26360168486849,-128.15756836502163
3748.0,El desconocido,0.0,-39.637528699044175,-128.16338668556116
3749.0,Girlfriends' Guide to Divorce,0.0,-39.62308253893871,-128.16698109595885
3750.0,Leila,0.0,-39.63674374633881,-128.16727253220472
3751.0,Marlon,0.0,-39.636120602444045,-128.16971402767706
3752.0,Marvel's Jessica Jones,0.0,-39.62926705703111,-128.16521744409783
3753.0,Murder Mystery,1.0,-39.24496701599025,-128.1586804372609
3754.0,Yankee,0.0,-39.637924637148096,-128.16392551544365
3755.0,Jinn,0.0,-39.61967032789458,-129.16473472795929
3756.0,Oprah Presents When They See Us Now,1.0,-39.381126203913944,-129.16008504050987
3757.0,The 3rd Eye 2,1.0,-39.155312346194265,-129.15109453844883
3758.0,Jo Koy: Comin' In Hot,1.0,-39.36658222717569,-130.15482243749926
3759.0,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,1.0,-39.04210974617784,-130.1516765496317
3760.0,Upin & Ipin,0.0,-39.571917585882126,-132.18748396414668
3761.0,Belmonte,1.0,-39.23050288302831,-135.14931494857
3762.0,Designated Survivor,0.0,-39.52410997194895,-135.14979034296223
3763.0,Elisa & Marcela,1.0,-39.05706314367203,-135.14051834782822
3764.0,I Am Mother,1.0,-39.079991667788704,-135.13815322578498
3765.0,Luka Chuppi,1.0,-39.030650523317064,-135.1427033263854
3766.0,Pachamama,1.0,-39.24246551433038,-135.1469084258325
3767.0,Rock My Heart,1.0,-39.09328983014715,-135.14200455100706
3768.0,Stree,1.0,-39.02248292209423,-135.14806227159133
3769.0,Super Monsters Monster Pets,0.0,-39.534716608024425,-135.150068491034
3770.0,Tales of the City,0.0,-39.53445188245345,-135.15028030578787
3771.0,The Black Godfather,1.0,-39.06142565461456,-135.1420177419309
3772.0,Alles ist gut,1.0,-39.1536226467186,-136.1407028521952
3773.0,A Silent Voice,1.0,-38.97987372985597,-137.14753184050153
3774.0,Black Mirror,0.0,-39.48600787279913,-137.14496345746744
3775.0,Cosmos Laundromat: First Cycle,0.0,-39.43162254551678,-138.15548068249817
3776.0,Miranda Sings Live…Your Welcome,1.0,-39.23915095762635,-138.13699798097724
3777.0,Silent,0.0,-39.468749122190204,-138.16211588380108
